Case ID,Activity,Complete Timestamp,Resource,Role,Amount
declaration 86615,Declaration SUBMITTED by EMPLOYEE,2017/01/18 11:51:45.000000,STAFF MEMBER,EMPLOYEE,2.4342328980705985
declaration 86615,Declaration APPROVED by PRE_APPROVER,2017/01/18 11:55:29.000000,STAFF MEMBER,PRE_APPROVER,2.4342328980705985
declaration 86615,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/19 09:10:42.000000,STAFF MEMBER,SUPERVISOR,2.4342328980705985
declaration 86615,Request Payment,2017/01/19 13:37:47.000000,SYSTEM,UNDEFINED,2.4342328980705985
declaration 86615,Payment Handled,2017/01/23 17:32:00.000000,SYSTEM,UNDEFINED,2.4342328980705985
declaration 86620,Declaration SUBMITTED by EMPLOYEE,2017/01/18 13:44:32.000000,STAFF MEMBER,EMPLOYEE,25.363941367198898
declaration 86620,Declaration REJECTED by PRE_APPROVER,2017/01/18 13:44:39.000000,STAFF MEMBER,PRE_APPROVER,25.363941367198898
declaration 86620,Declaration REJECTED by EMPLOYEE,2017/01/20 15:44:10.000000,STAFF MEMBER,EMPLOYEE,25.363941367198898
declaration 86620,Declaration SUBMITTED by EMPLOYEE,2017/01/23 09:31:12.000000,STAFF MEMBER,EMPLOYEE,25.363941367198898
declaration 86620,Declaration APPROVED by PRE_APPROVER,2017/01/23 09:31:16.000000,STAFF MEMBER,PRE_APPROVER,25.363941367198898
declaration 86620,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/23 14:26:38.000000,STAFF MEMBER,SUPERVISOR,25.363941367198898
declaration 86620,Declaration REJECTED by MISSING,2017/01/26 13:04:38.000000,STAFF MEMBER,MISSING,25.363941367198898
declaration 86620,Declaration SUBMITTED by EMPLOYEE,2017/01/26 13:33:37.000000,STAFF MEMBER,EMPLOYEE,25.363941367198898
declaration 86620,Declaration APPROVED by PRE_APPROVER,2017/01/26 13:33:40.000000,STAFF MEMBER,PRE_APPROVER,25.363941367198898
declaration 86620,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/26 13:52:11.000000,STAFF MEMBER,SUPERVISOR,25.363941367198898
declaration 86620,Request Payment,2017/02/02 14:31:08.000000,SYSTEM,UNDEFINED,25.363941367198898
declaration 86620,Payment Handled,2017/02/06 17:31:41.000000,SYSTEM,UNDEFINED,25.363941367198898
declaration 86632,Declaration SUBMITTED by EMPLOYEE,2017/01/18 13:50:29.000000,STAFF MEMBER,EMPLOYEE,39.787862337922846
declaration 86632,Declaration APPROVED by PRE_APPROVER,2017/01/19 13:51:22.000000,STAFF MEMBER,PRE_APPROVER,39.787862337922846
declaration 86632,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/19 14:00:15.000000,STAFF MEMBER,SUPERVISOR,39.787862337922846
declaration 86632,Declaration REJECTED by MISSING,2017/01/24 12:54:35.000000,STAFF MEMBER,MISSING,39.787862337922846
declaration 86632,Declaration SUBMITTED by EMPLOYEE,2017/01/24 14:43:34.000000,STAFF MEMBER,EMPLOYEE,39.787862337922846
declaration 86632,Declaration APPROVED by PRE_APPROVER,2017/01/24 14:44:45.000000,STAFF MEMBER,PRE_APPROVER,39.787862337922846
declaration 86632,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/24 14:45:18.000000,STAFF MEMBER,SUPERVISOR,39.787862337922846
declaration 86632,Request Payment,2017/01/27 10:53:36.000000,SYSTEM,UNDEFINED,39.787862337922846
declaration 86632,Payment Handled,2017/01/30 17:31:35.000000,SYSTEM,UNDEFINED,39.787862337922846
declaration 86641,Declaration SUBMITTED by EMPLOYEE,2017/01/19 09:18:59.000000,STAFF MEMBER,EMPLOYEE,50.779905910242796
declaration 86641,Declaration APPROVED by PRE_APPROVER,2017/01/19 09:19:53.000000,STAFF MEMBER,PRE_APPROVER,50.779905910242796
declaration 86641,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/19 12:30:53.000000,STAFF MEMBER,SUPERVISOR,50.779905910242796
declaration 86641,Request Payment,2017/01/23 14:47:08.000000,SYSTEM,UNDEFINED,50.779905910242796
declaration 86641,Payment Handled,2017/01/26 17:30:39.000000,SYSTEM,UNDEFINED,50.779905910242796
declaration 86646,Declaration SUBMITTED by EMPLOYEE,2017/01/19 11:15:02.000000,STAFF MEMBER,EMPLOYEE,408.31103863422373
declaration 86646,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/19 11:15:12.000000,STAFF MEMBER,SUPERVISOR,408.31103863422373
declaration 86646,Request Payment,2017/01/23 10:05:38.000000,SYSTEM,UNDEFINED,408.31103863422373
declaration 86646,Payment Handled,2017/01/26 17:30:39.000000,SYSTEM,UNDEFINED,408.31103863422373
declaration 86650,Declaration SUBMITTED by EMPLOYEE,2017/01/19 13:52:10.000000,STAFF MEMBER,EMPLOYEE,60.0289024232773
declaration 86650,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/19 13:59:33.000000,STAFF MEMBER,SUPERVISOR,60.0289024232773
declaration 86650,Request Payment,2017/01/20 10:45:59.000000,SYSTEM,UNDEFINED,60.0289024232773
declaration 86650,Payment Handled,2017/01/23 17:32:00.000000,SYSTEM,UNDEFINED,60.0289024232773
declaration 86654,Declaration SUBMITTED by EMPLOYEE,2017/01/19 13:53:43.000000,STAFF MEMBER,EMPLOYEE,30.74693993587202
declaration 86654,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/19 13:54:05.000000,STAFF MEMBER,SUPERVISOR,30.74693993587202
declaration 86654,Request Payment,2017/01/19 16:22:44.000000,SYSTEM,UNDEFINED,30.74693993587202
declaration 86654,Payment Handled,2017/01/23 17:32:00.000000,SYSTEM,UNDEFINED,30.74693993587202
declaration 86658,Declaration SUBMITTED by EMPLOYEE,2017/01/19 14:23:02.000000,STAFF MEMBER,EMPLOYEE,218.10189945471927
declaration 86658,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/19 14:34:45.000000,STAFF MEMBER,SUPERVISOR,218.10189945471927
declaration 86658,Request Payment,2017/01/20 10:48:04.000000,SYSTEM,UNDEFINED,218.10189945471927
declaration 86658,Payment Handled,2017/01/23 17:32:00.000000,SYSTEM,UNDEFINED,218.10189945471927
declaration 86662,Declaration SAVED by EMPLOYEE,2017/01/19 18:15:02.000000,STAFF MEMBER,EMPLOYEE,0.0
declaration 86664,Declaration SUBMITTED by EMPLOYEE,2017/01/20 08:17:31.000000,STAFF MEMBER,EMPLOYEE,225.74412456350402
declaration 86664,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/20 08:17:45.000000,STAFF MEMBER,SUPERVISOR,225.74412456350402
declaration 86664,Request Payment,2017/01/25 10:29:14.000000,SYSTEM,UNDEFINED,225.74412456350402
declaration 86664,Payment Handled,2017/01/30 17:31:35.000000,SYSTEM,UNDEFINED,225.74412456350402
declaration 86668,Declaration SUBMITTED by EMPLOYEE,2017/01/20 09:27:47.000000,STAFF MEMBER,EMPLOYEE,13.679716968913864
declaration 86668,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/20 09:31:34.000000,STAFF MEMBER,SUPERVISOR,13.679716968913864
declaration 86668,Request Payment,2017/01/20 12:12:42.000000,SYSTEM,UNDEFINED,13.679716968913864
declaration 86668,Payment Handled,2017/01/23 17:32:00.000000,SYSTEM,UNDEFINED,13.679716968913864
declaration 86672,Declaration SUBMITTED by EMPLOYEE,2017/01/20 10:54:08.000000,STAFF MEMBER,EMPLOYEE,60.06202846735008
declaration 86672,Declaration APPROVED by PRE_APPROVER,2017/01/20 10:54:15.000000,STAFF MEMBER,PRE_APPROVER,60.06202846735008
declaration 86672,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/20 15:39:52.000000,STAFF MEMBER,SUPERVISOR,60.06202846735008
declaration 86672,Request Payment,2017/01/27 10:21:59.000000,SYSTEM,UNDEFINED,60.06202846735008
declaration 86672,Payment Handled,2017/01/30 17:31:35.000000,SYSTEM,UNDEFINED,60.06202846735008
declaration 86677,Declaration SUBMITTED by EMPLOYEE,2017/01/20 11:25:50.000000,STAFF MEMBER,EMPLOYEE,468.12845681535055
declaration 86677,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/20 11:26:05.000000,STAFF MEMBER,SUPERVISOR,468.12845681535055
declaration 86677,Request Payment,2017/01/25 10:28:52.000000,SYSTEM,UNDEFINED,468.12845681535055
declaration 86677,Payment Handled,2017/01/30 17:31:35.000000,SYSTEM,UNDEFINED,468.12845681535055
declaration 86681,Declaration SUBMITTED by EMPLOYEE,2017/01/20 11:26:26.000000,STAFF MEMBER,EMPLOYEE,74.13865688779744
declaration 86681,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/24 11:35:58.000000,STAFF MEMBER,SUPERVISOR,74.13865688779744
declaration 86681,Request Payment,2017/01/27 12:06:38.000000,SYSTEM,UNDEFINED,74.13865688779744
declaration 86681,Payment Handled,2017/01/30 17:31:35.000000,SYSTEM,UNDEFINED,74.13865688779744
declaration 86685,Declaration SUBMITTED by EMPLOYEE,2017/01/20 11:47:08.000000,STAFF MEMBER,EMPLOYEE,47.80584798739849
declaration 86685,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/20 15:32:16.000000,STAFF MEMBER,SUPERVISOR,47.80584798739849
declaration 86685,Request Payment,2017/01/27 10:54:38.000000,SYSTEM,UNDEFINED,47.80584798739849
declaration 86685,Payment Handled,2017/01/30 17:31:35.000000,SYSTEM,UNDEFINED,47.80584798739849
declaration 86689,Declaration SUBMITTED by EMPLOYEE,2017/01/23 08:39:02.000000,STAFF MEMBER,EMPLOYEE,61.22194535486985
declaration 86689,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/23 08:42:47.000000,STAFF MEMBER,SUPERVISOR,61.22194535486985
declaration 86689,Request Payment,2017/01/30 10:34:28.000000,SYSTEM,UNDEFINED,61.22194535486985
declaration 86689,Payment Handled,2017/02/02 17:32:43.000000,SYSTEM,UNDEFINED,61.22194535486985
declaration 86693,Declaration SUBMITTED by EMPLOYEE,2017/01/23 11:44:59.000000,STAFF MEMBER,EMPLOYEE,56.686874137261164
declaration 86693,Declaration APPROVED by PRE_APPROVER,2017/01/23 11:58:05.000000,STAFF MEMBER,PRE_APPROVER,56.686874137261164
declaration 86693,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/24 13:19:46.000000,STAFF MEMBER,SUPERVISOR,56.686874137261164
declaration 86693,Request Payment,2017/01/24 14:51:37.000000,SYSTEM,UNDEFINED,56.686874137261164
declaration 86693,Payment Handled,2017/01/26 17:30:39.000000,SYSTEM,UNDEFINED,56.686874137261164
declaration 90824,Declaration SUBMITTED by EMPLOYEE,2017/01/23 15:11:38.000000,STAFF MEMBER,EMPLOYEE,90.11533211434744
declaration 90824,Declaration APPROVED by PRE_APPROVER,2017/01/23 15:25:03.000000,STAFF MEMBER,PRE_APPROVER,90.11533211434744
declaration 90824,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/23 15:25:29.000000,STAFF MEMBER,SUPERVISOR,90.11533211434744
declaration 90824,Request Payment,2017/01/24 12:51:28.000000,SYSTEM,UNDEFINED,90.11533211434744
declaration 90824,Payment Handled,2017/01/26 17:30:39.000000,SYSTEM,UNDEFINED,90.11533211434744
declaration 93588,Declaration SUBMITTED by EMPLOYEE,2017/01/23 15:24:36.000000,STAFF MEMBER,EMPLOYEE,40.24237118747635
declaration 93588,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/23 15:24:44.000000,STAFF MEMBER,SUPERVISOR,40.24237118747635
declaration 93588,Request Payment,2017/01/25 10:28:30.000000,SYSTEM,UNDEFINED,40.24237118747635
declaration 93588,Payment Handled,2017/01/30 17:31:35.000000,SYSTEM,UNDEFINED,40.24237118747635
declaration 91295,Declaration SUBMITTED by EMPLOYEE,2017/01/23 19:55:27.000000,STAFF MEMBER,EMPLOYEE,32.70955262480806
declaration 91295,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/23 20:05:37.000000,STAFF MEMBER,SUPERVISOR,32.70955262480806
declaration 91295,Request Payment,2017/01/25 10:26:22.000000,SYSTEM,UNDEFINED,32.70955262480806
declaration 91295,Payment Handled,2017/01/30 17:31:35.000000,SYSTEM,UNDEFINED,32.70955262480806
declaration 89290,Declaration SUBMITTED by EMPLOYEE,2017/01/23 21:38:20.000000,STAFF MEMBER,EMPLOYEE,133.65209928004083
declaration 89290,Declaration REJECTED by SUPERVISOR,2017/02/04 17:44:37.000000,STAFF MEMBER,SUPERVISOR,133.65209928004083
declaration 89290,Declaration REJECTED by EMPLOYEE,2017/02/06 13:56:26.000000,STAFF MEMBER,EMPLOYEE,133.65209928004083
declaration 89290,Declaration SUBMITTED by EMPLOYEE,2017/02/08 23:00:54.000000,STAFF MEMBER,EMPLOYEE,133.65209928004083
declaration 89290,Declaration FINAL_APPROVED by SUPERVISOR,2017/02/08 23:09:50.000000,STAFF MEMBER,SUPERVISOR,133.65209928004083
declaration 89290,Request Payment,2017/02/09 12:38:07.000000,SYSTEM,UNDEFINED,133.65209928004083
declaration 89290,Payment Handled,2017/02/13 17:32:14.000000,SYSTEM,UNDEFINED,133.65209928004083
declaration 93592,Declaration SUBMITTED by EMPLOYEE,2017/01/23 22:57:13.000000,STAFF MEMBER,EMPLOYEE,336.74194420419974
declaration 93592,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/23 22:58:21.000000,STAFF MEMBER,SUPERVISOR,336.74194420419974
declaration 93592,Declaration REJECTED by MISSING,2017/01/26 11:34:35.000000,STAFF MEMBER,MISSING,336.74194420419974
declaration 93592,Declaration SUBMITTED by EMPLOYEE,2017/01/31 22:22:25.000000,STAFF MEMBER,EMPLOYEE,336.74194420419974
declaration 93592,Declaration REJECTED by SUPERVISOR,2017/01/31 22:23:39.000000,STAFF MEMBER,SUPERVISOR,336.74194420419974
declaration 93592,Declaration REJECTED by EMPLOYEE,2017/02/01 10:41:54.000000,STAFF MEMBER,EMPLOYEE,336.74194420419974
declaration 93592,Declaration SUBMITTED by EMPLOYEE,2017/02/03 11:12:28.000000,STAFF MEMBER,EMPLOYEE,336.74194420419974
declaration 93592,Declaration FINAL_APPROVED by SUPERVISOR,2017/02/03 11:12:40.000000,STAFF MEMBER,SUPERVISOR,336.74194420419974
declaration 93592,Request Payment,2017/02/07 15:52:57.000000,SYSTEM,UNDEFINED,336.74194420419974
declaration 93592,Payment Handled,2017/02/09 17:31:51.000000,SYSTEM,UNDEFINED,336.74194420419974
declaration 89421,Declaration SUBMITTED by EMPLOYEE,2017/01/24 09:02:40.000000,STAFF MEMBER,EMPLOYEE,221.37619757906867
declaration 89421,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/24 09:03:00.000000,STAFF MEMBER,SUPERVISOR,221.37619757906867
declaration 89421,Request Payment,2017/01/25 10:24:04.000000,SYSTEM,UNDEFINED,221.37619757906867
declaration 89421,Payment Handled,2017/01/30 17:31:35.000000,SYSTEM,UNDEFINED,221.37619757906867
declaration 88710,Declaration SUBMITTED by EMPLOYEE,2017/01/24 09:52:46.000000,STAFF MEMBER,EMPLOYEE,598.2739672037509
declaration 88710,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/24 10:14:01.000000,STAFF MEMBER,SUPERVISOR,598.2739672037509
declaration 88710,Request Payment,2017/01/25 10:23:38.000000,SYSTEM,UNDEFINED,598.2739672037509
declaration 88710,Payment Handled,2017/01/30 17:31:35.000000,SYSTEM,UNDEFINED,598.2739672037509
declaration 93602,Declaration SUBMITTED by EMPLOYEE,2017/01/24 10:25:37.000000,STAFF MEMBER,EMPLOYEE,478.93572349517143
declaration 93602,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/24 11:33:25.000000,STAFF MEMBER,SUPERVISOR,478.93572349517143
declaration 93602,Request Payment,2017/01/27 12:07:03.000000,SYSTEM,UNDEFINED,478.93572349517143
declaration 93602,Payment Handled,2017/01/30 17:31:35.000000,SYSTEM,UNDEFINED,478.93572349517143
declaration 89393,Declaration SUBMITTED by EMPLOYEE,2017/01/24 12:06:51.000000,STAFF MEMBER,EMPLOYEE,53.20743623881397
declaration 89393,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/24 12:09:26.000000,STAFF MEMBER,SUPERVISOR,53.20743623881397
declaration 89393,Request Payment,2017/01/27 10:54:04.000000,SYSTEM,UNDEFINED,53.20743623881397
declaration 89393,Payment Handled,2017/01/30 17:31:35.000000,SYSTEM,UNDEFINED,53.20743623881397
declaration 89397,Declaration SUBMITTED by EMPLOYEE,2017/01/24 15:57:44.000000,STAFF MEMBER,EMPLOYEE,34.54890810466045
declaration 89397,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/24 15:57:51.000000,STAFF MEMBER,SUPERVISOR,34.54890810466045
declaration 89397,Request Payment,2017/01/30 10:33:28.000000,SYSTEM,UNDEFINED,34.54890810466045
declaration 89397,Payment Handled,2017/02/02 17:32:43.000000,SYSTEM,UNDEFINED,34.54890810466045
declaration 88822,Declaration SUBMITTED by EMPLOYEE,2017/01/24 17:18:17.000000,STAFF MEMBER,EMPLOYEE,26.525495718025063
declaration 88822,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/24 17:19:58.000000,STAFF MEMBER,SUPERVISOR,26.525495718025063
declaration 88822,Request Payment,2017/01/25 15:06:22.000000,SYSTEM,UNDEFINED,26.525495718025063
declaration 88822,Payment Handled,2017/01/30 17:31:35.000000,SYSTEM,UNDEFINED,26.525495718025063
declaration 89425,Declaration SUBMITTED by EMPLOYEE,2017/01/25 10:26:50.000000,STAFF MEMBER,EMPLOYEE,42.1933702332237
declaration 89425,Declaration REJECTED by PRE_APPROVER,2017/01/25 10:27:24.000000,STAFF MEMBER,PRE_APPROVER,42.1933702332237
declaration 89425,Declaration REJECTED by EMPLOYEE,2017/01/26 08:29:19.000000,STAFF MEMBER,EMPLOYEE,42.1933702332237
declaration 89425,Declaration SUBMITTED by EMPLOYEE,2017/01/26 09:50:55.000000,STAFF MEMBER,EMPLOYEE,42.1933702332237
declaration 89425,Declaration APPROVED by PRE_APPROVER,2017/01/26 09:52:00.000000,STAFF MEMBER,PRE_APPROVER,42.1933702332237
declaration 89425,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/26 12:00:53.000000,STAFF MEMBER,SUPERVISOR,42.1933702332237
declaration 89425,Request Payment,2017/02/02 10:26:33.000000,SYSTEM,UNDEFINED,42.1933702332237
declaration 89425,Payment Handled,2017/02/06 17:31:41.000000,SYSTEM,UNDEFINED,42.1933702332237
declaration 94736,Declaration SUBMITTED by EMPLOYEE,2017/01/25 12:39:30.000000,STAFF MEMBER,EMPLOYEE,239.35836256394452
declaration 94736,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/25 12:42:21.000000,STAFF MEMBER,SUPERVISOR,239.35836256394452
declaration 94736,Request Payment,2017/01/27 10:53:07.000000,SYSTEM,UNDEFINED,239.35836256394452
declaration 94736,Payment Handled,2017/01/30 17:31:35.000000,SYSTEM,UNDEFINED,239.35836256394452
declaration 89220,Declaration SUBMITTED by EMPLOYEE,2017/01/25 14:02:56.000000,STAFF MEMBER,EMPLOYEE,57.95374353718168
declaration 89220,Declaration APPROVED by PRE_APPROVER,2017/01/26 17:57:29.000000,STAFF MEMBER,PRE_APPROVER,57.95374353718168
declaration 89220,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/27 10:10:56.000000,STAFF MEMBER,SUPERVISOR,57.95374353718168
declaration 89220,Request Payment,2017/02/02 10:25:22.000000,SYSTEM,UNDEFINED,57.95374353718168
declaration 89220,Payment Handled,2017/02/06 17:31:41.000000,SYSTEM,UNDEFINED,57.95374353718168
declaration 88427,Declaration SUBMITTED by EMPLOYEE,2017/01/25 15:02:19.000000,STAFF MEMBER,EMPLOYEE,223.79596097478867
declaration 88427,Declaration FINAL_APPROVED by SUPERVISOR,2017/02/06 10:26:11.000000,STAFF MEMBER,SUPERVISOR,223.79596097478867
declaration 88427,Request Payment,2017/02/07 13:36:32.000000,SYSTEM,UNDEFINED,223.79596097478867
declaration 88427,Payment Handled,2017/02/09 17:31:51.000000,SYSTEM,UNDEFINED,223.79596097478867
declaration 90090,Declaration SUBMITTED by EMPLOYEE,2017/01/25 15:51:09.000000,STAFF MEMBER,EMPLOYEE,29.880809289311404
declaration 90090,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/26 11:10:44.000000,STAFF MEMBER,SUPERVISOR,29.880809289311404
declaration 90090,Request Payment,2017/01/27 10:52:27.000000,SYSTEM,UNDEFINED,29.880809289311404
declaration 90090,Payment Handled,2017/01/30 17:31:35.000000,SYSTEM,UNDEFINED,29.880809289311404
declaration 94895,Declaration SUBMITTED by EMPLOYEE,2017/01/25 15:55:08.000000,STAFF MEMBER,EMPLOYEE,111.5273293769978
declaration 94895,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/25 15:55:25.000000,STAFF MEMBER,SUPERVISOR,111.5273293769978
declaration 94895,Request Payment,2017/02/02 15:36:59.000000,SYSTEM,UNDEFINED,111.5273293769978
declaration 94895,Payment Handled,2017/02/06 17:31:41.000000,SYSTEM,UNDEFINED,111.5273293769978
declaration 90912,Declaration SUBMITTED by EMPLOYEE,2017/01/26 09:08:14.000000,STAFF MEMBER,EMPLOYEE,55.802841835603104
declaration 90912,Declaration REJECTED by SUPERVISOR,2017/01/26 09:08:27.000000,STAFF MEMBER,SUPERVISOR,55.802841835603104
declaration 90912,Declaration REJECTED by EMPLOYEE,2017/01/26 09:12:16.000000,STAFF MEMBER,EMPLOYEE,55.802841835603104
declaration 90912,Declaration SUBMITTED by EMPLOYEE,2017/01/26 09:20:05.000000,STAFF MEMBER,EMPLOYEE,55.802841835603104
declaration 90912,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/26 09:20:07.000000,STAFF MEMBER,SUPERVISOR,55.802841835603104
declaration 90912,Request Payment,2017/01/31 15:36:31.000000,SYSTEM,UNDEFINED,55.802841835603104
declaration 90912,Payment Handled,2017/02/02 17:32:43.000000,SYSTEM,UNDEFINED,55.802841835603104
declaration 90919,Declaration SUBMITTED by EMPLOYEE,2017/01/26 09:44:58.000000,STAFF MEMBER,EMPLOYEE,38.8283650301173
declaration 90919,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/26 09:52:08.000000,STAFF MEMBER,SUPERVISOR,38.8283650301173
declaration 90919,Request Payment,2017/01/31 15:37:08.000000,SYSTEM,UNDEFINED,38.8283650301173
declaration 90919,Payment Handled,2017/02/02 17:32:43.000000,SYSTEM,UNDEFINED,38.8283650301173
declaration 90923,Declaration SUBMITTED by EMPLOYEE,2017/01/26 10:28:32.000000,STAFF MEMBER,EMPLOYEE,66.01363394937044
declaration 90923,Declaration APPROVED by PRE_APPROVER,2017/01/26 10:28:35.000000,STAFF MEMBER,PRE_APPROVER,66.01363394937044
declaration 90923,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/31 09:41:22.000000,STAFF MEMBER,SUPERVISOR,66.01363394937044
declaration 90923,Request Payment,2017/02/02 10:28:09.000000,SYSTEM,UNDEFINED,66.01363394937044
declaration 90923,Payment Handled,2017/02/06 17:31:41.000000,SYSTEM,UNDEFINED,66.01363394937044
declaration 88932,Declaration SUBMITTED by EMPLOYEE,2017/01/26 11:49:19.000000,STAFF MEMBER,EMPLOYEE,44.72043272951421
